User_ID,Age,Gender,Country,Education,Days_Since_Registration,Avg_Session_Duration,Num_Sessions_Last_Week,Device_Type,Pages_Visited,Course_Interest_Level,Clicked_Email_Ad,Viewed_Trial_Course,Previous_Purchases,Target_Purchased,Target_Time_Next_Week (min)
9406,34,Male,USA,High School,901,16.2,14,Tablet,104,3,No,Yes,0,Yes,262
9407,41,Male,Canada,Bachelors,331,3.8,6,Tablet,91,1,No,Yes,0,Yes,99
9408,46,Male,USA,Bachelors,144,10.0,12,Tablet,38,1,No,No,0,No,132
9409,45,Female,Canada,Masters,1082,16.1,14,Tablet,173,3,Yes,No,3,Yes,266
9410,39,Male,India,Masters,440,11.3,7,Mobile,43,3,Yes,Yes,2,Yes,167
9411,45,Male,Canada,Bachelors,488,10.0,6,Tablet,46,5,No,No,3,Yes,221
9412,42,Female,Brazil,Masters,1044,16.2,14,Desktop,70,3,Yes,No,3,No,243
9413,58,Female,USA,PhD,536,17.5,12,Mobile,152,1,Yes,Yes,1,Yes,172
9414,20,Male,Canada,PhD,963,8.6,3,Mobile,18,3,No,Yes,3,Yes,179
9415,30,Female,Brazil,PhD,728,20.8,7,Tablet,170,5,Yes,Yes,0,Yes,250
9416,48,Male,India,High School,650,3.1,9,Desktop,41,2,No,No,0,No,189
9417,30,Male,Canada,Masters,665,4.5,10,Mobile,41,4,Yes,Yes,4,No,228
9418,58,Male,Brazil,Bachelors,978,9.7,9,Mobile,120,1,No,No,4,Yes,115
9419,35,Male,Canada,High School,874,10.3,12,Desktop,16,3,Yes,Yes,0,No,256
9420,54,Female,USA,Bachelors,173,10.6,9,Mobile,188,2,No,No,3,Yes,205
9421,51,Female,USA,Masters,974,9.3,13,Tablet,140,4,Yes,No,3,Yes,309
9422,34,Female,Germany,Masters,1,8.4,3,Mobile,153,4,No,No,2,No,184
9423,38,Male,Germany,High School,1049,10.9,9,Tablet,171,4,No,Yes,3,No,234
9424,53,Male,Canada,High School,880,9.1,12,Desktop,180,1,No,Yes,1,No,147
9425,57,Female,Germany,PhD,938,15.4,11,Desktop,150,4,Yes,Yes,1,Yes,292
9426,36,Female,Canada,High School,873,12.2,7,Mobile,116,1,No,No,3,Yes,112
9427,29,Male,Canada,PhD,409,10.9,7,Desktop,67,1,Yes,No,4,No,144
9428,45,Female,Brazil,High School,744,11.6,3,Tablet,141,5,Yes,No,4,Yes,170
9429,28,Female,USA,PhD,578,17.6,4,Tablet,91,4,Yes,Yes,4,Yes,178
9430,54,Male,India,Masters,82,9.6,4,Tablet,34,3,No,Yes,1,No,175
9431,45,Female,UK,Bachelors,603,5.6,4,Mobile,90,2,Yes,Yes,0,No,117
9432,52,Male,USA,Masters,547,7.1,2,Tablet,63,1,Yes,Yes,2,Yes,62
9433,32,Female,Germany,PhD,177,10.8,12,Tablet,59,1,Yes,No,4,Yes,150
9434,33,Female,Canada,Masters,656,14.4,1,Desktop,54,5,Yes,No,3,Yes,193
9435,24,Male,Germany,High School,988,16.4,13,Mobile,193,1,Yes,No,0,No,199
9436,20,Male,Brazil,High School,141,20.2,0,Desktop,167,1,Yes,Yes,2,Yes,65
9437,48,Male,Germany,Bachelors,268,15.7,10,Tablet,146,3,No,No,0,Yes,230
9438,29,Male,Brazil,Bachelors,139,7.6,2,Tablet,50,1,No,No,3,No,73
9439,25,Male,India,Masters,1071,11.0,8,Desktop,39,2,Yes,No,0,No,176
9440,42,Male,Canada,Bachelors,1084,1.2,6,Desktop,102,2,Yes,Yes,2,Yes,149
9441,52,Female,Germany,High School,561,10.4,1,Desktop,106,3,Yes,No,3,No,138
9442,29,Female,Brazil,High School,1085,9.0,10,Tablet,46,5,No,Yes,1,Yes,288
9443,38,Male,Germany,High School,731,1.0,7,Desktop,185,3,No,No,0,No,215
9444,43,Male,Brazil,PhD,40,22.5,10,Mobile,23,2,No,No,3,No,203
9445,19,Male,Canada,PhD,437,10.1,12,Mobile,177,3,No,Yes,0,No,215
9446,31,Female,Canada,Masters,406,1.5,13,Desktop,58,3,No,No,3,No,281
9447,21,Female,USA,PhD,744,10.6,7,Mobile,196,4,No,No,4,Yes,215
9448,34,Female,Brazil,Bachelors,38,20.3,6,Mobile,173,4,Yes,Yes,0,Yes,169
9449,22,Female,UK,High School,468,21.5,11,Mobile,149,3,No,Yes,4,Yes,206
9450,41,Male,India,Masters,317,12.3,10,Desktop,15,1,Yes,No,4,No,151
9451,24,Female,USA,PhD,630,12.5,5,Mobile,131,3,No,No,1,Yes,187
9452,40,Female,India,Masters,815,18.1,14,Mobile,113,5,Yes,No,4,Yes,334
9453,34,Female,USA,Masters,539,11.2,1,Tablet,96,3,Yes,No,0,No,150
9454,29,Male,Germany,Bachelors,209,14.3,14,Desktop,135,2,Yes,No,0,No,255
9455,28,Female,Brazil,Bachelors,492,16.2,3,Tablet,142,5,No,Yes,2,Yes,197
9456,28,Male,Germany,Bachelors,298,6.6,0,Tablet,28,2,Yes,Yes,4,No,93
9457,51,Female,India,Masters,584,19.7,6,Desktop,60,5,Yes,Yes,1,Yes,223
9458,54,Female,Canada,Masters,58,7.6,14,Mobile,127,5,Yes,Yes,3,Yes,309
9459,46,Female,India,Bachelors,396,8.8,10,Tablet,30,2,No,Yes,3,No,183
9460,53,Male,USA,PhD,1086,12.5,1,Mobile,73,3,No,No,3,No,127
9461,44,Female,India,High School,87,16.7,5,Mobile,156,5,No,Yes,1,No,239
9462,59,Female,Brazil,Bachelors,611,15.4,8,Mobile,176,1,Yes,Yes,1,Yes,185
9463,39,Male,India,PhD,646,11.8,4,Desktop,158,2,No,No,2,No,148
9464,19,Female,Germany,Masters,283,13.4,4,Tablet,75,2,Yes,No,2,No,121
9465,53,Female,Canada,Masters,514,17.4,3,Tablet,80,3,Yes,No,3,No,155
9466,47,Female,Brazil,PhD,902,12.0,0,Desktop,189,3,No,No,4,Yes,141
9467,24,Female,India,PhD,829,7.9,3,Mobile,40,5,No,Yes,1,Yes,220
9468,29,Female,UK,Masters,157,9.0,8,Mobile,21,2,No,No,4,No,186
9469,20,Male,UK,Masters,226,16.5,13,Mobile,22,3,No,No,2,No,264
9470,34,Female,Canada,Masters,833,7.9,8,Desktop,100,2,Yes,No,4,No,184
9471,58,Female,Germany,Masters,266,4.2,6,Tablet,70,1,No,Yes,0,No,135
9472,49,Male,USA,Bachelors,473,10.5,12,Tablet,117,2,No,No,1,No,217
9473,25,Male,USA,Masters,399,11.6,3,Desktop,142,5,No,Yes,1,Yes,191
9474,40,Female,Canada,Masters,528,16.3,12,Tablet,193,1,No,Yes,3,No,160
9475,55,Female,India,PhD,174,4.7,8,Tablet,43,1,Yes,No,3,Yes,161
9476,47,Female,Brazil,PhD,890,13.7,4,Desktop,146,4,Yes,Yes,3,Yes,185
9477,32,Male,Canada,PhD,291,17.8,11,Tablet,120,3,No,Yes,0,No,210
9478,27,Female,USA,Masters,381,7.9,11,Mobile,179,1,No,Yes,3,Yes,179
9479,55,Male,UK,PhD,563,12.4,9,Mobile,142,4,Yes,No,3,Yes,242
9480,32,Male,USA,Masters,186,1.2,12,Desktop,59,5,Yes,No,1,Yes,317
9481,47,Male,UK,Masters,1029,16.4,1,Mobile,156,3,No,Yes,4,No,123
9482,43,Female,USA,PhD,179,16.0,8,Mobile,130,2,No,No,1,No,164
9483,31,Female,Germany,High School,626,11.9,5,Mobile,44,2,Yes,Yes,4,No,139
9484,20,Female,Canada,Bachelors,470,5.4,4,Tablet,195,2,Yes,Yes,1,Yes,110
9485,53,Male,Brazil,Bachelors,1005,15.3,10,Tablet,166,1,No,Yes,0,Yes,163
9486,43,Female,Canada,High School,1001,10.8,9,Mobile,128,3,Yes,No,4,Yes,183
9487,31,Female,India,High School,1092,1.0,11,Mobile,181,5,No,No,0,Yes,267
9488,48,Male,UK,Masters,107,15.9,7,Desktop,67,4,Yes,No,1,Yes,227
9489,31,Male,USA,PhD,571,17.8,1,Mobile,109,3,Yes,No,2,Yes,98
9490,57,Male,India,Bachelors,1055,18.7,4,Desktop,13,4,No,No,0,No,175
9491,27,Male,UK,Bachelors,521,5.6,9,Mobile,179,4,Yes,No,3,Yes,233
9492,26,Male,Canada,High School,655,2.4,7,Tablet,177,2,No,Yes,2,Yes,155
9493,57,Female,UK,PhD,42,9.9,3,Desktop,168,1,Yes,Yes,1,No,78
9494,59,Male,Germany,Bachelors,597,14.6,9,Mobile,141,1,Yes,No,2,No,157
9495,35,Female,USA,Bachelors,864,7.3,9,Desktop,143,5,No,No,0,Yes,266
9496,53,Male,Canada,Masters,848,4.0,10,Mobile,89,5,Yes,No,2,Yes,239
9497,53,Female,India,Masters,261,15.6,8,Tablet,117,2,No,Yes,1,Yes,205
9498,29,Female,USA,Masters,671,10.3,6,Desktop,28,4,Yes,No,2,No,213
9499,57,Male,Canada,Bachelors,696,15.1,11,Desktop,5,2,No,Yes,0,No,182
9500,20,Male,USA,Bachelors,829,12.1,6,Tablet,65,1,Yes,No,4,No,86
9501,35,Female,Brazil,Masters,1091,11.2,8,Mobile,89,1,No,No,4,Yes,136
9502,24,Male,UK,Masters,220,11.7,2,Tablet,25,2,No,No,0,No,130
9503,48,Male,UK,PhD,864,10.2,14,Tablet,8,3,No,Yes,1,Yes,264
9504,18,Male,Brazil,Bachelors,1083,9.7,13,Desktop,104,1,No,No,2,No,219
9505,48,Male,Brazil,Bachelors,461,6.5,13,Mobile,62,5,No,Yes,3,Yes,300
9506,30,Male,USA,High School,290,14.4,12,Desktop,139,3,Yes,No,0,Yes,240
9507,46,Male,UK,Masters,182,18.2,12,Desktop,133,2,Yes,Yes,2,Yes,205
9508,20,Male,India,Masters,466,9.5,2,Desktop,81,3,Yes,Yes,1,Yes,148
9509,46,Male,Germany,Masters,224,21.3,12,Desktop,196,4,No,No,2,Yes,292
9510,52,Female,Canada,Bachelors,398,13.9,12,Tablet,127,3,No,Yes,1,No,217
9511,32,Female,Brazil,PhD,454,13.3,9,Mobile,140,2,Yes,No,0,No,188
9512,38,Male,India,Bachelors,363,15.3,6,Tablet,121,4,Yes,No,2,No,211
9513,36,Male,India,High School,776,16.9,1,Desktop,64,5,Yes,No,3,No,183
9514,45,Female,USA,High School,675,9.7,9,Desktop,166,5,No,No,3,Yes,278
9515,21,Male,Brazil,PhD,3,14.8,13,Desktop,90,1,Yes,Yes,2,No,201
9516,30,Male,India,Masters,593,17.2,14,Tablet,118,3,No,Yes,0,Yes,285
9517,32,Male,Germany,High School,691,10.1,14,Tablet,13,2,No,Yes,4,Yes,242
9518,56,Male,India,Bachelors,849,12.0,2,Mobile,77,5,No,No,1,No,187
9519,49,Female,Germany,High School,606,8.2,5,Mobile,132,5,No,Yes,4,No,188
9520,20,Male,Germany,High School,729,9.5,12,Desktop,177,3,No,No,1,Yes,219
9521,47,Female,Germany,PhD,22,10.3,14,Tablet,86,2,Yes,Yes,1,No,225
9522,37,Male,Brazil,PhD,421,7.5,8,Tablet,21,2,No,Yes,1,No,151
9523,19,Female,Germany,Bachelors,268,11.7,13,Desktop,11,4,No,Yes,4,Yes,283
9524,42,Female,Brazil,Masters,615,13.7,3,Desktop,107,5,No,Yes,3,Yes,216
9525,28,Female,India,PhD,568,14.1,14,Desktop,55,3,Yes,Yes,3,No,264
9526,18,Male,Germany,PhD,739,8.0,4,Desktop,148,5,Yes,Yes,3,Yes,235
9527,27,Male,UK,Masters,656,9.0,14,Tablet,189,3,No,No,0,No,260
9528,34,Male,India,High School,545,16.3,5,Desktop,96,1,Yes,Yes,4,Yes,93
9529,47,Female,Canada,Bachelors,171,9.0,2,Mobile,29,3,No,No,1,Yes,156
9530,52,Male,UK,Bachelors,305,16.1,1,Desktop,26,2,Yes,No,0,No,87
9531,36,Male,UK,High School,334,8.3,3,Desktop,187,1,Yes,Yes,0,Yes,116
9532,51,Female,USA,Masters,1042,13.9,5,Desktop,38,3,No,Yes,4,Yes,156
9533,49,Male,Brazil,Masters,400,15.8,3,Mobile,147,5,No,No,2,No,237
9534,29,Female,USA,PhD,963,1.0,11,Tablet,20,4,No,No,2,No,206
9535,34,Male,Brazil,Masters,875,16.3,7,Mobile,20,5,Yes,Yes,3,Yes,245
9536,23,Female,USA,Bachelors,958,18.5,8,Mobile,42,1,Yes,Yes,3,Yes,127
9537,30,Female,India,Bachelors,858,10.5,13,Tablet,90,1,No,No,3,Yes,177
9538,56,Female,UK,Bachelors,335,13.7,7,Mobile,97,1,Yes,Yes,2,No,127
9539,39,Female,India,Masters,752,7.8,13,Tablet,164,3,Yes,No,0,No,213
9540,28,Female,Brazil,High School,630,13.8,6,Desktop,175,2,Yes,No,0,No,149
9541,24,Female,UK,Bachelors,376,24.3,1,Tablet,92,1,Yes,Yes,0,No,62
9542,38,Female,UK,Bachelors,81,1.0,9,Mobile,109,2,No,Yes,3,Yes,215
9543,18,Male,Brazil,High School,910,9.5,1,Desktop,54,1,No,No,2,No,71
9544,47,Female,India,PhD,450,16.0,9,Mobile,189,4,No,No,3,Yes,262
9545,36,Male,UK,Masters,1023,18.3,4,Desktop,42,5,Yes,No,1,No,207
9546,46,Male,Canada,Bachelors,923,5.1,3,Mobile,27,3,No,No,3,No,164
9547,52,Male,India,Masters,680,8.8,3,Desktop,93,4,Yes,Yes,1,Yes,183
9548,37,Female,India,Bachelors,685,9.1,3,Desktop,40,4,Yes,Yes,1,No,222
9549,53,Male,India,Bachelors,730,8.7,6,Mobile,182,2,No,Yes,2,No,189
9550,56,Female,UK,PhD,964,11.4,2,Mobile,102,4,No,Yes,0,No,165
9551,18,Male,Germany,High School,191,4.9,1,Desktop,145,3,Yes,No,4,Yes,130
9552,40,Female,USA,High School,973,10.7,4,Mobile,101,1,Yes,Yes,3,Yes,90
9553,48,Female,Brazil,High School,1014,7.3,12,Mobile,109,5,No,No,2,Yes,322
9554,52,Male,India,PhD,680,11.7,5,Desktop,114,3,No,Yes,3,No,208
9555,39,Female,UK,PhD,189,8.5,13,Tablet,136,5,No,Yes,1,Yes,253
9556,24,Male,Brazil,High School,513,11.2,7,Desktop,121,4,No,Yes,0,Yes,253
9557,50,Female,Germany,Masters,1033,6.8,10,Tablet,40,3,Yes,Yes,0,Yes,212
9558,53,Female,Canada,Masters,587,16.8,14,Mobile,195,2,Yes,Yes,4,Yes,246
9559,24,Male,Germany,PhD,848,10.4,14,Tablet,130,5,No,Yes,1,Yes,337
9560,44,Female,UK,Masters,861,12.1,2,Mobile,58,2,No,No,4,No,99
9561,19,Male,India,High School,996,11.3,13,Desktop,83,5,No,Yes,3,Yes,307
9562,34,Male,Germany,Bachelors,143,12.0,13,Desktop,64,4,No,No,0,Yes,254
9563,18,Male,Germany,Masters,487,12.0,14,Desktop,146,5,Yes,Yes,0,Yes,284
9564,47,Female,Germany,High School,194,16.0,3,Mobile,131,1,Yes,Yes,4,No,115
9565,39,Male,Canada,High School,522,10.6,3,Mobile,64,1,Yes,Yes,1,Yes,95
9566,45,Male,UK,High School,1054,8.4,3,Mobile,64,5,No,Yes,0,Yes,244
9567,50,Male,Brazil,Masters,790,12.2,6,Desktop,26,5,No,Yes,2,No,243
9568,43,Male,USA,Bachelors,1066,8.9,3,Mobile,197,4,Yes,Yes,2,No,169
9569,52,Female,UK,Masters,417,11.6,13,Tablet,69,1,No,Yes,1,No,171
9570,28,Female,India,High School,690,6.7,6,Desktop,163,2,No,Yes,1,No,146
9571,24,Male,UK,High School,368,17.2,3,Mobile,123,3,No,Yes,4,No,161
9572,45,Male,UK,High School,598,8.1,13,Mobile,115,2,No,Yes,1,Yes,245
9573,42,Male,Canada,PhD,560,18.0,14,Tablet,197,3,Yes,Yes,4,Yes,256
9574,58,Male,USA,Masters,805,11.7,9,Desktop,106,3,No,Yes,1,No,198
9575,48,Male,USA,Bachelors,718,16.3,7,Tablet,154,3,Yes,Yes,2,No,198
9576,20,Male,USA,Masters,859,8.2,4,Mobile,129,5,Yes,No,0,No,215
9577,50,Female,Brazil,High School,823,2.2,1,Mobile,198,1,No,Yes,1,No,75
9578,51,Male,UK,High School,310,3.8,12,Tablet,90,4,Yes,No,1,Yes,251
9579,38,Male,Canada,PhD,703,24.5,8,Desktop,8,4,No,No,1,No,225
9580,54,Male,India,High School,528,9.0,14,Mobile,118,4,Yes,No,2,No,309
9581,36,Male,USA,Masters,640,17.5,8,Tablet,108,1,No,No,3,No,177
9582,54,Male,USA,Masters,697,5.5,14,Desktop,11,5,No,No,1,No,316
9583,38,Male,UK,Masters,605,12.9,0,Mobile,159,4,No,No,2,No,143
9584,31,Female,India,High School,653,13.7,4,Tablet,177,5,No,Yes,0,Yes,226
9585,27,Female,Canada,PhD,321,26.2,2,Tablet,103,2,No,Yes,2,No,100
9586,24,Male,USA,Masters,304,10.4,9,Desktop,193,1,No,Yes,1,Yes,175
9587,46,Female,UK,Bachelors,519,8.4,10,Mobile,106,2,Yes,No,0,No,201
9588,57,Male,Germany,Bachelors,927,13.8,4,Desktop,171,1,Yes,No,2,No,93
9589,25,Female,Canada,Bachelors,941,7.4,3,Desktop,97,5,Yes,Yes,4,No,223
9590,56,Male,Brazil,Masters,1080,14.0,2,Mobile,9,5,Yes,Yes,1,No,193
9591,30,Male,Canada,PhD,192,11.7,6,Mobile,86,2,No,No,3,Yes,146
9592,36,Male,UK,High School,22,8.2,4,Desktop,94,1,Yes,Yes,2,No,114
9593,28,Female,USA,PhD,831,14.5,0,Desktop,59,4,Yes,Yes,3,Yes,142
9594,19,Female,Canada,High School,80,12.5,3,Mobile,6,4,No,No,2,Yes,184
9595,23,Male,India,High School,428,15.8,0,Tablet,99,3,No,Yes,0,No,82
9596,46,Male,Germany,High School,103,20.3,14,Tablet,157,2,No,No,3,No,197
9597,58,Female,India,High School,729,9.5,2,Mobile,93,5,No,Yes,1,No,213
9598,22,Male,India,Masters,142,9.9,10,Tablet,164,2,Yes,Yes,3,No,158
9599,58,Male,India,Bachelors,1010,5.3,9,Tablet,190,4,No,No,1,No,233
9600,47,Male,UK,Masters,403,14.6,14,Desktop,26,3,No,Yes,0,Yes,282
9601,56,Female,UK,PhD,956,8.8,9,Desktop,184,1,Yes,No,1,No,119
9602,53,Female,Canada,High School,770,13.7,4,Desktop,193,4,No,Yes,2,Yes,178
9603,44,Male,Brazil,Masters,819,17.8,5,Tablet,25,4,Yes,No,1,No,208
9604,35,Male,Germany,Masters,740,8.6,10,Desktop,194,2,No,Yes,3,Yes,194
9605,53,Female,Canada,Masters,162,9.6,0,Tablet,19,1,No,No,3,No,56
9606,33,Male,India,High School,594,17.1,9,Tablet,15,4,Yes,Yes,2,Yes,245
9607,22,Male,Canada,High School,216,15.5,8,Desktop,50,3,No,Yes,1,No,202
9608,26,Male,USA,High School,563,15.0,12,Mobile,75,5,Yes,No,1,Yes,257
9609,51,Male,Canada,Masters,915,10.0,13,Tablet,131,4,No,No,1,No,228
9610,51,Female,Canada,Masters,251,4.8,8,Tablet,162,2,Yes,Yes,4,Yes,187
9611,53,Male,India,PhD,725,8.4,0,Mobile,146,4,Yes,Yes,4,No,157
9612,48,Male,Canada,Bachelors,675,7.0,6,Desktop,44,2,Yes,Yes,3,No,135
9613,37,Male,Germany,Bachelors,388,14.9,3,Tablet,123,1,No,No,3,No,71
9614,34,Female,India,High School,85,13.4,12,Mobile,74,4,No,No,0,No,224
9615,37,Female,UK,Bachelors,515,9.0,13,Mobile,182,3,No,Yes,1,Yes,266
9616,45,Female,UK,High School,5,9.9,1,Mobile,50,4,Yes,No,3,Yes,150
9617,38,Male,Canada,High School,235,14.4,11,Desktop,76,5,No,No,0,No,263
9618,36,Male,Canada,Masters,375,10.4,10,Mobile,40,3,No,Yes,4,Yes,186
9619,20,Male,Germany,Bachelors,275,9.1,10,Desktop,60,5,Yes,No,3,Yes,233
9620,47,Female,Brazil,PhD,913,21.9,1,Mobile,144,4,Yes,No,1,Yes,130
9621,22,Female,India,High School,924,9.3,5,Tablet,81,3,No,Yes,3,No,167
9622,59,Male,Germany,High School,841,15.3,14,Tablet,23,3,No,Yes,4,Yes,289
9623,23,Male,Canada,PhD,661,14.0,5,Mobile,154,5,No,No,0,No,223
9624,20,Female,Canada,Bachelors,628,4.4,4,Tablet,16,1,Yes,No,0,Yes,93
9625,59,Male,Canada,PhD,4,8.6,2,Desktop,36,5,No,No,0,Yes,208
9626,41,Male,Canada,Bachelors,534,16.1,10,Mobile,42,3,No,Yes,1,Yes,199
9627,18,Male,USA,Bachelors,406,11.3,6,Tablet,193,4,No,Yes,3,Yes,247
9628,53,Female,Canada,Bachelors,317,4.7,2,Mobile,42,4,No,No,3,Yes,179
9629,32,Male,Canada,Bachelors,539,14.0,12,Tablet,84,1,No,Yes,0,No,178
9630,58,Female,USA,Bachelors,340,9.1,10,Desktop,16,4,No,No,2,No,260
9631,55,Male,Brazil,Bachelors,519,14.2,6,Mobile,105,3,No,Yes,4,No,151
9632,35,Female,UK,High School,924,25.4,1,Tablet,50,4,No,Yes,3,No,109
9633,40,Female,Canada,Masters,691,13.9,14,Mobile,84,3,Yes,Yes,4,Yes,259
9634,46,Female,Canada,High School,972,15.1,7,Tablet,73,4,No,No,1,Yes,253
9635,58,Male,Germany,High School,973,10.7,1,Mobile,75,1,No,No,3,Yes,70
9636,39,Male,India,PhD,615,6.4,1,Desktop,30,4,Yes,No,1,No,160
9637,41,Male,Germany,Masters,1078,17.1,3,Desktop,81,2,Yes,Yes,1,No,109
9638,30,Female,Canada,Masters,857,9.0,9,Tablet,50,2,Yes,No,3,No,170
9639,50,Female,Brazil,Masters,211,10.9,0,Desktop,149,3,Yes,No,4,Yes,128
9640,39,Male,Germany,Bachelors,447,21.0,10,Desktop,130,3,No,Yes,3,Yes,182
9641,52,Female,Brazil,Bachelors,70,10.3,6,Desktop,139,4,No,No,0,Yes,223
9642,34,Female,Brazil,Bachelors,1092,18.1,1,Mobile,110,2,No,Yes,1,No,75
9643,39,Male,Canada,High School,282,13.9,14,Mobile,68,4,Yes,No,1,Yes,321
9644,22,Female,Brazil,Masters,462,9.2,13,Tablet,123,3,Yes,No,4,Yes,237
9645,42,Male,Germany,Masters,368,13.7,14,Desktop,113,5,No,Yes,0,Yes,295
9646,23,Male,USA,High School,386,8.4,13,Desktop,129,2,Yes,Yes,2,Yes,177
9647,34,Female,India,Bachelors,41,16.5,5,Tablet,174,2,No,Yes,4,Yes,121
9648,48,Male,Brazil,PhD,685,18.2,13,Tablet,123,5,Yes,Yes,2,Yes,324
9649,34,Female,Canada,Masters,981,12.2,4,Mobile,57,5,No,Yes,0,No,240
9650,50,Male,UK,High School,782,18.7,13,Desktop,146,2,No,Yes,1,Yes,235
9651,56,Male,Brazil,Bachelors,677,12.8,4,Desktop,41,2,Yes,Yes,0,No,141
9652,54,Male,Germany,High School,517,16.6,12,Desktop,17,2,No,Yes,0,Yes,192
9653,21,Male,Brazil,PhD,688,26.8,3,Mobile,76,3,Yes,No,4,No,179
9654,31,Male,UK,PhD,1046,24.4,13,Mobile,56,2,No,Yes,1,Yes,185
9655,30,Male,USA,Bachelors,41,11.1,4,Mobile,165,1,No,No,1,No,110
9656,44,Male,Germany,High School,153,13.5,11,Desktop,105,2,Yes,No,1,No,214
9657,41,Female,Germany,Bachelors,558,6.7,10,Tablet,152,5,No,No,3,No,259
9658,44,Male,Canada,High School,1033,16.0,8,Mobile,72,1,Yes,No,0,Yes,164
9659,25,Male,Germany,High School,1071,13.9,12,Desktop,133,5,Yes,Yes,1,Yes,282
9660,56,Female,UK,PhD,330,8.1,12,Mobile,193,5,No,No,3,No,335
9661,38,Female,Germany,High School,753,17.9,11,Tablet,186,4,No,Yes,4,Yes,273
9662,58,Male,USA,High School,3,10.7,11,Desktop,115,2,Yes,No,3,Yes,196
9663,28,Female,India,PhD,776,9.4,0,Mobile,79,2,Yes,No,4,Yes,81
9664,48,Male,India,Masters,1060,14.0,1,Desktop,169,2,Yes,No,2,Yes,91
9665,44,Male,Brazil,Masters,811,9.7,11,Tablet,199,5,Yes,No,0,Yes,327
9666,59,Female,India,Masters,243,11.8,14,Tablet,85,1,Yes,No,3,Yes,208
9667,44,Female,UK,Masters,219,20.7,6,Tablet,44,2,Yes,Yes,4,Yes,157
9668,25,Male,India,High School,201,8.9,8,Tablet,152,2,No,Yes,2,Yes,197
9669,50,Female,UK,Masters,394,15.4,2,Desktop,39,1,Yes,Yes,1,No,104
9670,29,Male,UK,Masters,601,9.1,5,Mobile,172,1,Yes,Yes,2,No,77
9671,52,Male,Brazil,High School,269,7.1,12,Tablet,83,2,Yes,Yes,1,Yes,220
9672,51,Female,India,Masters,836,11.6,4,Desktop,145,4,No,Yes,4,Yes,226
9673,33,Male,Brazil,Masters,124,25.4,8,Tablet,94,2,No,Yes,0,Yes,173
9674,53,Female,Germany,Bachelors,400,15.9,14,Tablet,155,2,No,No,2,Yes,239
9675,19,Female,USA,Masters,908,14.3,8,Desktop,17,5,Yes,Yes,4,Yes,212
9676,29,Female,India,Bachelors,281,9.4,12,Desktop,52,3,No,Yes,4,Yes,218
9677,44,Male,Germany,Masters,1008,10.1,14,Desktop,54,2,Yes,No,4,No,254
9678,34,Male,Canada,High School,767,4.6,11,Tablet,113,5,No,Yes,1,No,307
9679,37,Male,Germany,Masters,433,21.0,9,Tablet,82,3,Yes,Yes,0,Yes,222
9680,38,Female,Brazil,PhD,400,13.3,2,Mobile,56,5,No,Yes,2,Yes,209
9681,47,Male,Brazil,High School,871,12.9,9,Tablet,102,5,No,No,1,No,299
9682,59,Female,USA,Masters,1026,13.0,9,Mobile,120,4,Yes,No,0,No,227
9683,37,Female,USA,Masters,329,22.5,1,Tablet,97,1,Yes,Yes,0,No,43
9684,25,Male,USA,High School,635,13.5,12,Mobile,31,1,No,No,1,Yes,181
9685,35,Female,USA,PhD,383,11.0,9,Mobile,170,5,Yes,No,2,Yes,312
9686,35,Male,Brazil,High School,78,21.0,3,Mobile,81,1,Yes,Yes,1,Yes,80
9687,35,Female,UK,PhD,332,11.4,11,Desktop,71,2,No,No,0,No,237
9688,19,Male,Brazil,High School,163,3.5,11,Desktop,107,4,Yes,No,2,No,280
9689,29,Female,UK,High School,150,4.4,8,Mobile,106,4,Yes,No,4,No,242
9690,49,Female,Brazil,Bachelors,560,11.0,2,Desktop,63,1,Yes,No,4,Yes,88
9691,59,Male,Canada,Bachelors,626,13.5,3,Tablet,84,1,Yes,Yes,3,No,84
9692,25,Male,Brazil,High School,576,16.1,1,Desktop,163,4,No,Yes,3,No,125
9693,27,Male,USA,Bachelors,963,7.4,0,Desktop,90,5,Yes,No,4,Yes,171
9694,28,Male,UK,Masters,150,10.9,4,Tablet,135,5,No,Yes,1,No,201
9695,31,Male,Germany,Masters,1071,8.0,3,Tablet,73,5,Yes,No,3,No,220
9696,43,Female,Canada,Masters,362,17.6,9,Mobile,199,2,Yes,Yes,3,Yes,174
9697,47,Female,Germany,Bachelors,374,18.4,1,Desktop,83,5,Yes,Yes,2,No,192
9698,59,Male,Canada,Bachelors,771,21.8,5,Tablet,19,5,No,No,1,No,204
9699,21,Male,Germany,Masters,95,13.8,4,Tablet,159,1,Yes,Yes,1,No,109
9700,56,Female,USA,High School,954,21.3,0,Desktop,81,3,No,Yes,1,No,115
9701,28,Female,Germany,Masters,82,8.5,9,Desktop,150,5,No,No,2,No,245
9702,41,Male,Brazil,Bachelors,633,13.1,2,Mobile,14,5,Yes,Yes,3,Yes,201
9703,39,Male,USA,PhD,903,6.7,3,Desktop,164,3,Yes,Yes,2,No,175
9704,20,Male,Germany,Masters,996,14.9,0,Tablet,132,5,Yes,Yes,4,No,167
9705,54,Female,USA,Masters,413,13.4,11,Desktop,198,3,Yes,No,0,No,261
9706,19,Female,Brazil,Bachelors,3,1.0,11,Mobile,162,3,No,Yes,4,Yes,211
9707,29,Female,USA,Bachelors,13,17.5,12,Desktop,184,5,Yes,Yes,4,Yes,305
